#FID	IID	t1
id1_1454	id2_1454	-0.97436092567172
id1_1455	id2_1455	-0.749553541398253
id1_1456	id2_1456	-0.239035292843676
id1_1457	id2_1457	-0.394084915776055
id1_1458	id2_1458	-2.01783185106073
id1_1459	id2_1459	-0.30247139607522
id1_1460	id2_1460	0.686590607690638
id1_1461	id2_1461	0.86356813954001
id1_1462	id2_1462	2.703623881559
id1_1463	id2_1463	0.67810381174801
id1_1464	id2_1464	1.37907205001711
id1_1465	id2_1465	-2.17401244624965
id1_1466	id2_1466	0.652008234534181
id1_1467	id2_1467	1.42081472744418
id1_1468	id2_1468	-0.0303204116828143
id1_1469	id2_1469	0.168003389771952
id1_1470	id2_1470	-0.353288011049857
id1_1471	id2_1471	0.183748704164585
id1_1472	id2_1472	0.341554864208828
id1_1473	id2_1473	-0.542345526625137
id1_1474	id2_1474	-0.398027622377777
id1_1475	id2_1475	0.914284695686501
id1_1476	id2_1476	-1.11887644929271
id1_1477	id2_1477	-1.43048699198507
id1_1478	id2_1478	-0.10115619406916
id1_1479	id2_1479	-1.34950875228601
id1_1480	id2_1480	0.378486761083814
id1_1481	id2_1481	-1.195776759881
id1_1482	id2_1482	-1.32571470895032
id1_1483	id2_1483	1.45021880286676
id1_1484	id2_1484	1.5050585749704
id1_1485	id2_1485	1.25366825182553
id1_1486	id2_1486	2.81069882949641
id1_1487	id2_1487	0.253413473103562
id1_1488	id2_1488	-1.58929805512016
id1_1489	id2_1489	1.07102306517429
id1_1490	id2_1490	0.0868672515356879
id1_1491	id2_1491	0.524246054511345
id1_1492	id2_1492	-1.89040761116577
id1_1493	id2_1493	-1.37896879553245
id1_1494	id2_1494	-0.777879297275168
id1_1495	id2_1495	0.867653805197966
id1_1496	id2_1496	-0.219672769827204
id1_1497	id2_1497	-0.23148052592654
id1_1498	id2_1498	0.407020709400318
id1_1499	id2_1499	1.96621964051103
id1_1500	id2_1500	1.28891295236337
id1_1501	id2_1501	-1.2917786783789
id1_1502	id2_1502	-0.150279169693209
id1_1503	id2_1503	-0.856216035632897
id1_1504	id2_1504	-1.54242111204989
id1_1505	id2_1505	0.381638448985571
id1_1506	id2_1506	0.470976721112659
id1_1507	id2_1507	-3.11153226705361
id1_1508	id2_1508	1.13307231577586
id1_1509	id2_1509	-0.678288886668487
id1_1510	id2_1510	-0.110096294552989
id1_1511	id2_1511	1.00471202841232
id1_1512	id2_1512	1.08773215592366
id1_1513	id2_1513	-0.37657065405181
id1_1514	id2_1514	0.312071228001224
id1_1515	id2_1515	-0.0849958667876272
id1_1516	id2_1516	0.284688417680077
id1_1517	id2_1517	0.932362084155758
id1_1518	id2_1518	0.791648698260208
id1_1519	id2_1519	-0.783705011764628
id1_1520	id2_1520	1.86381688715309
id1_1521	id2_1521	-1.04103486520576
id1_1522	id2_1522	-1.58285630541487
id1_1523	id2_1523	-0.851397568439181
id1_1524	id2_1524	0.0846875500908305
id1_1525	id2_1525	-0.144034994754917
id1_1526	id2_1526	0.400481459867666
id1_1527	id2_1527	-0.468579289610837
id1_1528	id2_1528	0.973782236411799
id1_1529	id2_1529	-0.241889046047462
id1_1530	id2_1530	0.821348353830485
id1_1531	id2_1531	0.393816119506673
id1_1532	id2_1532	-1.32477709055106
id1_1533	id2_1533	0.533001076132559
id1_1534	id2_1534	0.826565830917768
id1_1535	id2_1535	0.0916889437494059
id1_1536	id2_1536	0.530529669148317
id1_1537	id2_1537	-2.08742950673026
id1_1538	id2_1538	0.896951296112965
id1_1539	id2_1539	2.9268755906168
id1_1540	id2_1540	-0.153689595069221
id1_1541	id2_1541	0.427088231589191
id1_1542	id2_1542	1.76364529688813
id1_1543	id2_1543	-1.75007870674067
id1_1544	id2_1544	-0.578923207252072
id1_1545	id2_1545	0.704652606757101
id1_1546	id2_1546	0.351181747587463
id1_1547	id2_1547	-1.77772310287178
id1_1548	id2_1548	0.635923653042381
id1_1549	id2_1549	-0.246534316039085
id1_1550	id2_1550	-0.158482518794154
id1_1551	id2_1551	0.537910755756718
id1_1552	id2_1552	-0.31125605403212
id1_1553	id2_1553	-0.588484379642131
id1_1554	id2_1554	-0.784379779496846
id1_1555	id2_1555	1.05724984831504
id1_1556	id2_1556	0.610267960410225
id1_1557	id2_1557	0.316706365044229
id1_1558	id2_1558	-0.403489374074044
id1_1559	id2_1559	-1.00572087135583
id1_1560	id2_1560	0.0995163831487423
id1_1561	id2_1561	-0.11078129808057
id1_1562	id2_1562	-0.250170788744981
id1_1563	id2_1563	0.190331029447417
id1_1564	id2_1564	-0.625786719874725
id1_1565	id2_1565	0.212611727566412
id1_1566	id2_1566	-0.142901142833721
id1_1567	id2_1567	1.37647755067489
id1_1568	id2_1568	2.40790383384983
id1_1569	id2_1569	-0.436453301293064
id1_1570	id2_1570	0.84038915386526
id1_1571	id2_1571	-0.888009011767424
id1_1572	id2_1572	-0.889062927569986
id1_1573	id2_1573	-0.976480770906106
id1_1574	id2_1574	-1.40886265430838
id1_1575	id2_1575	-0.598130603969516
id1_1576	id2_1576	-0.564153924504168
id1_1577	id2_1577	-0.826449856851655
id1_1578	id2_1578	0.945282259468844
id1_1579	id2_1579	-0.86352969201038
id1_1580	id2_1580	-0.167831991798784
id1_1581	id2_1581	1.63058789684109
id1_1582	id2_1582	0.248202927537139
id1_1583	id2_1583	0.072756550084214
id1_1584	id2_1584	1.58283689976327
id1_1585	id2_1585	0.408673848987996
id1_1586	id2_1586	0.452564604517977
id1_1587	id2_1587	0.655765405350799
id1_1588	id2_1588	0.53231939906088
id1_1589	id2_1589	-1.24989089763748
id1_1590	id2_1590	-0.556875199441553
id1_1591	id2_1591	-0.158391966302826
id1_1592	id2_1592	-1.74734753156974
id1_1593	id2_1593	1.28400934215318
id1_1594	id2_1594	1.4945554117459
id1_1595	id2_1595	1.21340561130317
id1_1596	id2_1596	-0.0971957922920076
id1_1597	id2_1597	-0.819959386528784
id1_1598	id2_1598	0.162826785289593
id1_1599	id2_1599	0.192961926785398
id1_1600	id2_1600	-1.09119712023421
id1_1601	id2_1601	0.50775577940947
id1_1602	id2_1602	-0.505052463226105
id1_1603	id2_1603	0.0368405584429806
id1_1604	id2_1604	0.731074367670022
id1_1605	id2_1605	1.64892823030146
id1_1606	id2_1606	-0.656971124614715
id1_1607	id2_1607	1.09438962824509
id1_1608	id2_1608	0.52671583684443
id1_1609	id2_1609	-0.979070384464487
id1_1610	id2_1610	-1.52316999687663
id1_1611	id2_1611	2.06369206877723
id1_1612	id2_1612	1.20873991407709
id1_1613	id2_1613	0.41318960168636
id1_1614	id2_1614	0.315177235897442
id1_1615	id2_1615	-0.320722383845849
id1_1616	id2_1616	-0.879329874327434
id1_1617	id2_1617	-0.566711437961454
id1_1618	id2_1618	-1.02572302944885
id1_1619	id2_1619	-1.02141259984512
id1_1620	id2_1620	1.32572529294023
id1_1621	id2_1621	2.39340518645633
id1_1622	id2_1622	-0.354089624536244
id1_1623	id2_1623	-1.15144190432645
id1_1624	id2_1624	-0.547562814165982
id1_1625	id2_1625	0.289366091946277
id1_1626	id2_1626	-0.772228013026401
id1_1627	id2_1627	0.967560081221195
id1_1628	id2_1628	1.33353157482564
id1_1629	id2_1629	0.887319313224055
id1_1630	id2_1630	-0.0605673172309833
id1_1631	id2_1631	0.886226937391479
id1_1632	id2_1632	1.20964005180986
id1_1633	id2_1633	-0.898070524819562
id1_1634	id2_1634	0.0294820177326805
id1_1635	id2_1635	-1.15878652659674
id1_1636	id2_1636	-0.542013037052532
id1_1637	id2_1637	-0.225236026650059
id1_1638	id2_1638	-1.08975015271679
id1_1639	id2_1639	0.228934255096254
id1_1640	id2_1640	-0.670205174428231
id1_1641	id2_1641	0.62852611032505
id1_1642	id2_1642	0.708881878041363
id1_1643	id2_1643	0.510009291294757
id1_1644	id2_1644	-0.180567827034934
id1_1645	id2_1645	0.941972286432039
id1_1646	id2_1646	0.62881604452534
id1_1647	id2_1647	-1.43825298981626
id1_1648	id2_1648	-0.336714181975126
id1_1649	id2_1649	0.0445981263058095
id1_1650	id2_1650	0.899884797627134
id1_1651	id2_1651	0.117053456170277
id1_1652	id2_1652	-0.483539860120636
id1_1653	id2_1653	2.05531958713898
id1_1654	id2_1654	0.295902239404296
id1_1655	id2_1655	1.82949851553305
id1_1656	id2_1656	2.26097305263933
id1_1657	id2_1657	0.261953102720957
id1_1658	id2_1658	0.743274964486793
id1_1659	id2_1659	-0.753410130568618
id1_1660	id2_1660	-1.29878465418178
id1_1661	id2_1661	-0.835236270763573
id1_1662	id2_1662	-1.86990557803314
id1_1663	id2_1663	-0.172256281904076
id1_1664	id2_1664	0.0661789024642408
id1_1665	id2_1665	0.943771190308945
id1_1666	id2_1666	0.151163204204857
id1_1667	id2_1667	1.8215094298799
id1_1668	id2_1668	-0.318613735601497
id1_1669	id2_1669	2.62798816215544
id1_1670	id2_1670	-0.0688732920476605
id1_1671	id2_1671	-0.239509502232152
id1_1672	id2_1672	-0.0923146482409901
id1_1673	id2_1673	0.291665566517585
id1_1674	id2_1674	0.305993769102342
id1_1675	id2_1675	-0.0589563061463783
id1_1676	id2_1676	0.735159338591612
id1_1677	id2_1677	0.388954860804063
id1_1678	id2_1678	1.03321963161497
id1_1679	id2_1679	-1.15170434680987
id1_1680	id2_1680	0.649333731174861
id1_1681	id2_1681	1.25421015813682
id1_1682	id2_1682	0.00595130286406083
id1_1683	id2_1683	-1.18981745371506
id1_1684	id2_1684	0.794771776877797
id1_1685	id2_1685	-2.07402051896623
id1_1686	id2_1686	-0.52547182532527
id1_1687	id2_1687	0.125947297270992
id1_1688	id2_1688	-1.26560628434725
id1_1689	id2_1689	0.625736285491827
id1_1690	id2_1690	-0.37364215232811
id1_1691	id2_1691	2.0714591844171
id1_1692	id2_1692	0.285817329167223
id1_1693	id2_1693	-0.158192487110297
id1_1694	id2_1694	0.197520639963334
id1_1695	id2_1695	-0.507584006926793
id1_1696	id2_1696	-0.37894528476188
id1_1697	id2_1697	0.897103436124834
id1_1698	id2_1698	0.79134193420574
id1_1699	id2_1699	0.0723226012740144
id1_1700	id2_1700	-0.270341205279894
id1_1701	id2_1701	0.076823350887307
id1_1702	id2_1702	0.446797034312173
id1_1703	id2_1703	-0.187368538439381
id1_1704	id2_1704	0.736891140164644
id1_1705	id2_1705	-1.20285377108672
id1_1706	id2_1706	-0.674991848335804
id1_1707	id2_1707	0.538717412914742
id1_1708	id2_1708	-0.38558083214754
id1_1709	id2_1709	-0.373529091420953
id1_1710	id2_1710	-0.611705534811231
id1_1711	id2_1711	-1.1076464144321
id1_1712	id2_1712	1.14037680816004
id1_1713	id2_1713	0.897740482831022
id1_1714	id2_1714	-0.614776736112855
id1_1715	id2_1715	-1.4639266165321
id1_1716	id2_1716	-0.331593985063599
id1_1717	id2_1717	1.6043596845932
id1_1718	id2_1718	0.176158678636483
id1_1719	id2_1719	0.0951669576950669
id1_1720	id2_1720	0.563255213198145
id1_1721	id2_1721	0.225692467880067
id1_1722	id2_1722	0.267753400199584
id1_1723	id2_1723	0.0377568497615872
id1_1724	id2_1724	1.03540979397237
id1_1725	id2_1725	-0.0891106577857191
id1_1726	id2_1726	0.562901249294921
id1_1727	id2_1727	-2.20360178296262
id1_1728	id2_1728	-2.06421575246631
id1_1729	id2_1729	0.168838962683359
id1_1730	id2_1730	1.95484549019553
id1_1731	id2_1731	0.144080779365529
id1_1732	id2_1732	0.302916559951872
id1_1733	id2_1733	0.943685655469853
id1_1734	id2_1734	-0.0116830067652589
id1_1735	id2_1735	0.890270225468561
id1_1736	id2_1736	-0.323924002046393
id1_1737	id2_1737	-1.24898445686024
id1_1738	id2_1738	-0.235927898544712
id1_1739	id2_1739	-0.108516612052381
id1_1740	id2_1740	0.0771007566061729
id1_1741	id2_1741	-1.16617620592011
id1_1742	id2_1742	-0.553543748753697
id1_1743	id2_1743	0.767751425057126
id1_1744	id2_1744	-1.73964889807573
id1_1745	id2_1745	0.833897522016287
id1_1746	id2_1746	-1.29026699846023
id1_1747	id2_1747	0.50019025541535
id1_1748	id2_1748	0.324022535637688
id1_1749	id2_1749	0.407451603264469
id1_1750	id2_1750	0.191406916627457
id1_1751	id2_1751	-1.15716769737613
id1_1752	id2_1752	-0.877272029273157
id1_1753	id2_1753	0.214187118413921
id1_1754	id2_1754	-0.784739347174945
id1_1755	id2_1755	0.150896804688951
id1_1756	id2_1756	-0.921157579358272
id1_1757	id2_1757	1.42395747204387
id1_1758	id2_1758	-1.30936786881641
id1_1759	id2_1759	-0.304422791535762
id1_1760	id2_1760	1.35748753737944
id1_1761	id2_1761	-0.648320229157468
id1_1762	id2_1762	0.547564654524937
id1_1763	id2_1763	0.083414828951421
id1_1764	id2_1764	1.27740602601703
id1_1765	id2_1765	1.96750766124284
id1_1766	id2_1766	-0.228605408435799
id1_1767	id2_1767	0.986517873821743
id1_1768	id2_1768	1.24134149973484
id1_1769	id2_1769	0.0219054470942577
id1_1770	id2_1770	-0.0606967345193355
id1_1771	id2_1771	-1.2543261745364
id1_1772	id2_1772	-0.0494291046895869
id1_1773	id2_1773	0.19633596706041
id1_1774	id2_1774	1.15475823373144
id1_1775	id2_1775	-1.69063775237138
id1_1776	id2_1776	-0.344876377677392
id1_1777	id2_1777	-1.66326173627138
id1_1778	id2_1778	-0.195102823019234
id1_1779	id2_1779	1.53430821823942
id1_1780	id2_1780	0.0790361310124643
id1_1781	id2_1781	0.0799311317370883
id1_1782	id2_1782	-0.0688239630926513
id1_1783	id2_1783	0.637512282606983
id1_1784	id2_1784	1.54739229170492
id1_1785	id2_1785	-0.496495046490808
id1_1786	id2_1786	1.6480706979968
id1_1787	id2_1787	-1.21886672569109
id1_1788	id2_1788	0.167732536176989
id1_1789	id2_1789	0.888724097069181
id1_1790	id2_1790	-1.74900893639189
id1_1791	id2_1791	0.459676741871687
id1_1792	id2_1792	0.960540360688614
id1_1793	id2_1793	0.0929121933409054
id1_1794	id2_1794	-0.0181211311256836
id1_1795	id2_1795	1.8247190968231
id1_1796	id2_1796	-0.856115316612695
id1_1797	id2_1797	0.395697445071561
id1_1798	id2_1798	-0.298644086819925
id1_1799	id2_1799	0.348085625591409
id1_1800	id2_1800	-0.53916040808031
id1_1801	id2_1801	-1.47086786453433
id1_1802	id2_1802	0.402659567761452
id1_1803	id2_1803	-0.884867144687693
id1_1804	id2_1804	2.80935396759552
id1_1805	id2_1805	-1.18493261559873
id1_1806	id2_1806	-0.513985431773546
id1_1807	id2_1807	0.360941331540499
id1_1808	id2_1808	-0.206215906298188
id1_1809	id2_1809	-1.03656155885141
id1_1810	id2_1810	0.688002217117795
id1_1811	id2_1811	-0.410053120047631
id1_1812	id2_1812	-0.727049463758187
id1_1813	id2_1813	1.31508204642097
id1_1814	id2_1814	0.445684291096394
id1_1815	id2_1815	0.766025260600996
id1_1816	id2_1816	-2.20965891608886
id1_1817	id2_1817	1.09016054237919
id1_1818	id2_1818	0.872707448948738
id1_1819	id2_1819	-0.215967645920857
id1_1820	id2_1820	-1.30128656799216
id1_1821	id2_1821	-0.531374379559455
id1_1822	id2_1822	-3.06111645986554
id1_1823	id2_1823	-0.88867382494588
id1_1824	id2_1824	-1.4869551518276
id1_1825	id2_1825	-0.0118810609417759
id1_1826	id2_1826	-0.681141267194882
id1_1827	id2_1827	0.106400755857746
id1_1828	id2_1828	-0.799300152205103
id1_1829	id2_1829	0.221124047989598
id1_1830	id2_1830	0.652985140865966
id1_1831	id2_1831	0.553198233408283
id1_1832	id2_1832	0.680638503030817
id1_1833	id2_1833	0.340750238945128
id1_1834	id2_1834	-0.554730450935895
id1_1835	id2_1835	0.645571879431722
id1_1836	id2_1836	-0.0101464552726836
id1_1837	id2_1837	1.49634848789726
id1_1838	id2_1838	0.273769916063012
id1_1839	id2_1839	0.972703429667729
id1_1840	id2_1840	0.0732456366518633
id1_1841	id2_1841	-0.873813242181092
id1_1842	id2_1842	-0.200859900126632
id1_1843	id2_1843	-0.810663023074081
id1_1844	id2_1844	-0.335344821204603
id1_1845	id2_1845	-0.297325266088269
id1_1846	id2_1846	-0.10076306777639
id1_1847	id2_1847	0.491936620927264
id1_1848	id2_1848	1.16284643577734
id1_1849	id2_1849	0.701450710088036
id1_1850	id2_1850	-0.774829162916982
id1_1851	id2_1851	0.188603351718044
id1_1852	id2_1852	0.40369371631969
id1_1853	id2_1853	0.639751062484089
id1_1854	id2_1854	0.317131150259449
id1_1855	id2_1855	0.475628738594341
id1_1856	id2_1856	1.10634466733476
id1_1857	id2_1857	-0.802067925846833
id1_1858	id2_1858	-0.638863218546177
id1_1859	id2_1859	1.06771618117422
id1_1860	id2_1860	-0.614132314777962
id1_1861	id2_1861	-1.58086482427365
id1_1862	id2_1862	0.140374385961171
id1_1863	id2_1863	0.0392066359328149
id1_1864	id2_1864	-0.477705985559202
id1_1865	id2_1865	1.39649889441052
id1_1866	id2_1866	0.56021272332696
id1_1867	id2_1867	-2.10664330194973
id1_1868	id2_1868	0.516650605215389
id1_1869	id2_1869	-0.680645996451137
id1_1870	id2_1870	1.13623302764431
id1_1871	id2_1871	-1.15785176628769
id1_1872	id2_1872	0.696889838227292
id1_1873	id2_1873	1.59096465762652
id1_1874	id2_1874	-0.811257494821136
id1_1875	id2_1875	-0.0480113805365284
id1_1876	id2_1876	0.313610541772426
id1_1877	id2_1877	0.390777572675094
id1_1878	id2_1878	1.69004725231404
id1_1879	id2_1879	-0.340547773224369
id1_1880	id2_1880	1.04261570485808
id1_1881	id2_1881	-0.314637485816275
id1_1882	id2_1882	-0.476569115960215
id1_1883	id2_1883	0.157871023910193
id1_1884	id2_1884	0.590832973010241
id1_1885	id2_1885	0.315793129463976
id1_1886	id2_1886	0.0534696062099143
id1_1887	id2_1887	-0.197082906448309
id1_1888	id2_1888	-0.435928696584118
id1_1889	id2_1889	-0.73195637511306
id1_1890	id2_1890	2.02312667109376
id1_1891	id2_1891	0.941727526484784
id1_1892	id2_1892	0.08337537575374
id1_1893	id2_1893	-0.208088642687474
id1_1894	id2_1894	0.228506937596673
id1_1895	id2_1895	-0.934451721763782
id1_1896	id2_1896	1.55843330880071
id1_1897	id2_1897	0.0341046822078029
id1_1898	id2_1898	-0.82180662824367
id1_1899	id2_1899	-0.134679609266487
id1_1900	id2_1900	-2.44018514210664
id1_1901	id2_1901	-0.919865548695992
id1_1902	id2_1902	2.23316480980042
id1_1903	id2_1903	-0.97433671439644
id1_1904	id2_1904	0.862954090694987
id1_1905	id2_1905	-1.41944836298966
id1_1906	id2_1906	1.2311295011901
id1_1907	id2_1907	-0.558669735546725
id1_1908	id2_1908	-1.29526530943765
id1_1909	id2_1909	0.219679436842663
id1_1910	id2_1910	1.94679688016945
id1_1911	id2_1911	0.621929042529632
id1_1912	id2_1912	0.0517573967849313
id1_1913	id2_1913	-2.03929183874417
id1_1914	id2_1914	0.274857723034654
id1_1915	id2_1915	0.34673753863802
id1_1916	id2_1916	-1.66254355646127
id1_1917	id2_1917	0.294723736206733
id1_1918	id2_1918	0.908287372923757
id1_1919	id2_1919	-0.69297845902186
id1_1920	id2_1920	1.13149861732376
id1_1921	id2_1921	0.915089060704577
id1_1922	id2_1922	1.06748788202387
id1_1923	id2_1923	0.288576467168079
id1_1924	id2_1924	0.84009658330833
id1_1925	id2_1925	-1.03321809705259
id1_1926	id2_1926	0.0528548288434753
id1_1927	id2_1927	0.121896888002567
id1_1928	id2_1928	-0.708490684644122
id1_1929	id2_1929	0.738989780596543
id1_1930	id2_1930	0.457521254681129
id1_1931	id2_1931	-0.514151457301066
id1_1932	id2_1932	1.11986394391252
id1_1933	id2_1933	0.192315628676761
id1_1934	id2_1934	-0.161454442795465
id1_1935	id2_1935	-0.454240416016258
id1_1936	id2_1936	0.359504912943082
id1_1937	id2_1937	1.9989890685787
id1_1938	id2_1938	-1.17141290196692
id1_1939	id2_1939	0.977798152735297
id1_1940	id2_1940	-0.496037156240345
id1_1941	id2_1941	0.021879447677545
id1_1942	id2_1942	-0.238768084677699
id1_1943	id2_1943	-0.193384203743226
id1_1944	id2_1944	0.920234542277571
id1_1945	id2_1945	0.102569505887008
id1_1946	id2_1946	-0.1571774608784
id1_1947	id2_1947	-1.28033604212926
id1_1948	id2_1948	1.21954003065822
id1_1949	id2_1949	1.4153579315224
id1_1950	id2_1950	-1.38550909745232
id1_1951	id2_1951	1.64088455999255
id1_1952	id2_1952	-1.92729078673003
id1_1953	id2_1953	0.383937125417615
id1_1954	id2_1954	0.94380554200522
id1_1955	id2_1955	-0.858827955309833
id1_1956	id2_1956	0.419795540764189
id1_1957	id2_1957	0.499291900185712
id1_1958	id2_1958	-0.805531467900682
id1_1959	id2_1959	0.0744905256432946
id1_1960	id2_1960	0.0970547269018786
id1_1961	id2_1961	0.742211163076858
id1_1962	id2_1962	-0.674022063577217
id1_1963	id2_1963	-1.02166946988438
id1_1964	id2_1964	-1.14204382916418
id1_1965	id2_1965	-1.57970582267022
id1_1966	id2_1966	-1.02088113791039
id1_1967	id2_1967	-1.04321675746652
id1_1968	id2_1968	-1.22162754788958
id1_1969	id2_1969	0.74754785070842
id1_1970	id2_1970	-0.923853704370064
id1_1971	id2_1971	0.0888991819781486
id1_1972	id2_1972	0.291118339278349
id1_1973	id2_1973	-0.501439939381692
id1_1974	id2_1974	-0.293880708732023
id1_1975	id2_1975	-0.023037763821243
id1_1976	id2_1976	0.191811943192869
id1_1977	id2_1977	-0.401128608427744
id1_1978	id2_1978	-1.17164135461011
id1_1979	id2_1979	1.18869747125958
id1_1980	id2_1980	-0.724946802488899
id1_1981	id2_1981	-0.144175727825631
id1_1982	id2_1982	-0.614790155856146
id1_1983	id2_1983	-0.0158425677441602
id1_1984	id2_1984	-0.622748650286481
id1_1985	id2_1985	-0.0276876362032333
id1_1986	id2_1986	-0.538697059327494
id1_1987	id2_1987	-1.40888715068284
id1_1988	id2_1988	0.0621342613808959
id1_1989	id2_1989	1.71175641593695
id1_1990	id2_1990	0.243660196780246
id1_1991	id2_1991	1.39111546946412
id1_1992	id2_1992	0.467945908531965
id1_1993	id2_1993	-1.0657837293605
id1_1994	id2_1994	-0.478689853842356
id1_1995	id2_1995	0.323978340689077
id1_1996	id2_1996	0.186052266345783
id1_1997	id2_1997	2.24236281130687
id1_1998	id2_1998	-0.615705888436994
id1_1999	id2_1999	0.171807875988063
id1_2000	id2_2000	0.0191377916179076
id1_2001	id2_2001	1.4200697982868
id1_2002	id2_2002	-0.472560857939093
id1_2003	id2_2003	0.782614378428087
id1_2004	id2_2004	0.237246838306042
id1_2005	id2_2005	-0.86263071547267
id1_2006	id2_2006	-0.703785210498747
id1_2007	id2_2007	-0.103840533546989
id1_2008	id2_2008	0.11094375025533
id1_2009	id2_2009	1.30987624215146
id1_2010	id2_2010	-1.13137402315397
id1_2011	id2_2011	0.436715531070584
id1_2012	id2_2012	-0.0468294609018869
id1_2013	id2_2013	0.869441203706656
id1_2014	id2_2014	-1.09107925843602
id1_2015	id2_2015	1.79667247014581
id1_2016	id2_2016	2.25826708089554
id1_2017	id2_2017	0.591562780206425
id1_2018	id2_2018	0.214931043886691
id1_2019	id2_2019	-0.511945416700656
id1_2020	id2_2020	1.69497321318857
id1_2021	id2_2021	0.184501746083919
id1_2022	id2_2022	-0.138211428050205
id1_2023	id2_2023	-0.702232055852931
id1_2024	id2_2024	-0.563963472228002
id1_2025	id2_2025	-0.72339827384873
id1_2026	id2_2026	1.74781400055084
id1_2027	id2_2027	-0.784507793945305
id1_2028	id2_2028	-0.372414707134856
id1_2029	id2_2029	-0.289751111203423
id1_2030	id2_2030	-0.633291875783614
id1_2031	id2_2031	-0.220608793731676
id1_2032	id2_2032	0.272906127074744
id1_2033	id2_2033	-0.850874279380992
id1_2034	id2_2034	0.476289118900245
id1_2035	id2_2035	-0.141507744093857
id1_2036	id2_2036	0.610986225375608
id1_2037	id2_2037	0.304430951338796
id1_2038	id2_2038	1.2607058865914
id1_2039	id2_2039	-0.556745369510053
id1_2040	id2_2040	0.897413492856935
id1_2041	id2_2041	-1.22356655337419
id1_2042	id2_2042	-0.830700225479625
id1_2043	id2_2043	-1.2588925272788
id1_2044	id2_2044	2.80816041499187
id1_2045	id2_2045	0.329045445324952
id1_2046	id2_2046	-0.338109515418658
id1_2047	id2_2047	2.13326189727308
id1_2048	id2_2048	-0.682766102334905
id1_2049	id2_2049	0.0491962820644745
id1_2050	id2_2050	1.28826362571636
id1_2051	id2_2051	0.759178322723149
id1_2052	id2_2052	-0.169253865806353
id1_2053	id2_2053	0.646876267066469
id1_2054	id2_2054	-0.328393007938097
id1_2055	id2_2055	-0.134969188408557
id1_2056	id2_2056	-0.877806319447066
id1_2057	id2_2057	0.472543905791516
id1_2058	id2_2058	-0.138787602839542
id1_2059	id2_2059	1.40607854686202
id1_2060	id2_2060	-0.914057542306057
id1_2061	id2_2061	1.4448776724622
id1_2062	id2_2062	0.114201849760301
id1_2063	id2_2063	0.500893472512208
id1_2064	id2_2064	0.526681316067724
id1_2065	id2_2065	-0.907393140592528
id1_2066	id2_2066	-0.17928893090104
id1_2067	id2_2067	0.407366223804001
id1_2068	id2_2068	0.0681992953342051
id1_2069	id2_2069	0.839847275005221
id1_2070	id2_2070	0.489744342690314
id1_2071	id2_2071	0.179112476630653
id1_2072	id2_2072	1.77532402661548
id1_2073	id2_2073	1.37939825808186
id1_2074	id2_2074	0.659546009645503
id1_2075	id2_2075	1.12921895418944
id1_2076	id2_2076	-0.93070637241792
id1_2077	id2_2077	0.73234393217929
id1_2078	id2_2078	-0.805457613233784
id1_2079	id2_2079	1.5470854459797
id1_2080	id2_2080	1.79924020691877
id1_2081	id2_2081	-0.679033998591385
id1_2082	id2_2082	-1.11920363670196
id1_2083	id2_2083	-0.81907395286609
id1_2084	id2_2084	-0.32851896926053
id1_2085	id2_2085	0.0339318160383503
id1_2086	id2_2086	-0.943905378926155
id1_2087	id2_2087	-1.17980051304296
id1_2088	id2_2088	1.00208732317097
id1_2089	id2_2089	-0.291741571292449
id1_2090	id2_2090	0.915901443884826
id1_2091	id2_2091	-0.579073688543744
id1_2092	id2_2092	1.54024280295877
id1_2093	id2_2093	-1.57083195712946
id1_2094	id2_2094	0.289997480504009
id1_2095	id2_2095	-1.2929944352323
id1_2096	id2_2096	1.37212337413476
id1_2097	id2_2097	-0.83817906689922
id1_2098	id2_2098	0.537172948360361
id1_2099	id2_2099	1.48232487201019
id1_2100	id2_2100	0.107223264415461
id1_2101	id2_2101	0.49136848726363
id1_2102	id2_2102	2.28645370014289
id1_2103	id2_2103	0.921246468194436
id1_2104	id2_2104	-0.234822249833898
id1_2105	id2_2105	0.176790307914213
id1_2106	id2_2106	0.215612093021033
id1_2107	id2_2107	0.42301757989104
id1_2108	id2_2108	-0.352294765915653
id1_2109	id2_2109	-0.396484820186166
id1_2110	id2_2110	-1.50256845471067
id1_2111	id2_2111	0.136026559478781
id1_2112	id2_2112	1.65095514816456
id1_2113	id2_2113	0.884315597149857
id1_2114	id2_2114	-2.59704360151124
id1_2115	id2_2115	-0.367200081528414
id1_2116	id2_2116	1.05030012110102
id1_2117	id2_2117	0.222026416300643
id1_2118	id2_2118	0.552513150095367
id1_2119	id2_2119	-0.292712554669996
id1_2120	id2_2120	-0.646712876225032
id1_2121	id2_2121	0.157696181695977
id1_2122	id2_2122	-1.00429045840274
id1_2123	id2_2123	0.894361111331277
id1_2124	id2_2124	0.435611187024034
id1_2125	id2_2125	1.48602147678353
id1_2126	id2_2126	1.1824026737395
id1_2127	id2_2127	-1.53795450524451
id1_2128	id2_2128	-0.218717416838784
id1_2129	id2_2129	-1.30331131135761
id1_2130	id2_2130	-0.0433240780512025
id1_2131	id2_2131	-1.16438266490271
id1_2132	id2_2132	-1.86522190828199
id1_2133	id2_2133	-1.32092181438372
id1_2134	id2_2134	0.0883685779517173
